Row IDOrder IDOrder DateShip DateShip ModeCustomer IDCustomer NameSegmentCountryCityStatePostal CodeRegionProduct IDCategorySub-CategoryProduct Name Sales QuantityDiscount Profit 
7861CA-2017-1522613/2/20173/6/2017Standard ClassJA-15970Joseph AirdoConsumerUnited StatesCuyahoga FallsOhio44221EastOFF-BI-10002353Office SuppliesBindersGBC VeloBind Cover Sets   18.53 40.7   -12.35 
7862CA-2015-14299310/12/201510/17/2015Standard ClassKA-16525Kelly AndreadaConsumerUnited StatesSeattleWashington98103WestTEC-AC-10003038TechnologyAccessoriesKingston Digital DataTraveler 16GB USB 2.0   17.90 20   3.40 
7863CA-2015-14299310/12/201510/17/2015Standard ClassKA-16525Kelly AndreadaConsumerUnited StatesSeattleWashington98103WestOFF-ST-10000934Office SuppliesStorage"Contico 72""H Heavy-Duty Storage System"   81.96 20   -   
7864CA-2015-1433647/14/20157/19/2015Second ClassTG-21310Toby GnadeConsumerUnited StatesMesaArizona85204WestOFF-ST-10002743Office SuppliesStorageSAFCO Boltless Steel Shelving   272.74 30.2   -64.77 
7865CA-2015-1433647/14/20157/19/2015Second ClassTG-21310Toby GnadeConsumerUnited StatesMesaArizona85204WestOFF-PA-10001846Office SuppliesPaperXerox 1899   18.50 40.2   6.70 
7866CA-2015-1433647/14/20157/19/2015Second ClassTG-21310Toby GnadeConsumerUnited StatesMesaArizona85204WestFUR-CH-10004287FurnitureChairsSAFCO Arco Folding Chair   441.92 20.2   49.72 
7867CA-2015-1433647/14/20157/19/2015Second ClassTG-21310Toby GnadeConsumerUnited StatesMesaArizona85204WestFUR-BO-10001608FurnitureBookcases"Hon Metal Bookcases Black"   127.76 60.7   -191.65 
7868CA-2014-10097211/19/201411/24/2014Second ClassDB-13360Dennis BoltonHome OfficeUnited StatesSalt Lake CityUtah84106WestOFF-PA-10000357Office SuppliesPaperXerox 1888   166.44 30   79.89 
7869CA-2016-1369945/27/20166/2/2016Standard ClassLS-17245Lynn SmithConsumerUnited StatesLos AngelesCalifornia90045WestOFF-PA-10000575Office SuppliesPaper"Wirebound Message Books Four 2 3/4 x 5 White Forms per Page"   13.38 20   6.15 
7870US-2017-1662337/3/20177/9/2017Standard ClassMO-17950Michael OakmanConsumerUnited StatesJacksonvilleNorth Carolina28540SouthTEC-AC-10002167TechnologyAccessoriesImation 8gb Micro Traveldrive Usb 2.0 Flash Drive   24.00 20.2   -2.70 
7871CA-2017-1221129/25/20179/29/2017Standard ClassCA-11965Carol AdamsCorporateUnited StatesLakewoodOhio44107EastOFF-EN-10004459Office SuppliesEnvelopesSecurity-Tint Envelopes   24.45 40.2   8.86 
7872CA-2016-10167210/3/201610/7/2016Standard ClassDB-12910Daniel ByrdHome OfficeUnited StatesLake ForestCalifornia92630WestOFF-LA-10002271Office SuppliesLabelsSmead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set   6.16 20   2.96 
7873CA-2016-10167210/3/201610/7/2016Standard ClassDB-12910Daniel ByrdHome OfficeUnited StatesLake ForestCalifornia92630WestFUR-CH-10004063FurnitureChairsGlobal Deluxe High-Back Manager's Chair   915.14 40.2   102.95 
7874CA-2016-10167210/3/201610/7/2016Standard ClassDB-12910Daniel ByrdHome OfficeUnited StatesLake ForestCalifornia92630WestOFF-PA-10004610Office SuppliesPaperXerox 1900   8.56 20   3.85 
7875CA-2016-10167210/3/201610/7/2016Standard ClassDB-12910Daniel ByrdHome OfficeUnited StatesLake ForestCalifornia92630WestOFF-PA-10001878Office SuppliesPaperXerox 1891   97.82 20   45.98 
7876CA-2017-1684039/9/20179/15/2017Standard ClassDK-12835Damala KotsonisCorporateUnited StatesPortlandOregon97206WestOFF-PA-10002036Office SuppliesPaperXerox 1930   31.10 60.2   11.28 
7877CA-2017-1684039/9/20179/15/2017Standard ClassDK-12835Damala KotsonisCorporateUnited StatesPortlandOregon97206WestOFF-AP-10003278Office SuppliesAppliancesBelkin 7-Outlet SurgeMaster Home Series   11.18 10.2   0.84 
7878CA-2015-1487053/12/20153/18/2015Standard ClassEB-14170Evan BaillietConsumerUnited StatesCharlotteNorth Carolina28205SouthOFF-LA-10001641Office SuppliesLabelsAvery 518   5.04 20.2   1.76 
7879CA-2016-16024111/29/201612/4/2016Second ClassDR-12940Daniel RaglinHome OfficeUnited StatesAuroraIllinois60505CentralFUR-FU-10003806FurnitureFurnishings"Tenex Chairmat w/ Average Lip 45"" x 53"""   242.18 40.6   -302.72 
7880CA-2016-1557476/14/20166/21/2016Standard ClassJS-15685Jim SinkCorporateUnited StatesPhiladelphiaPennsylvania19140EastFUR-TA-10003392FurnitureTablesGlobal Adaptabilities Conference Tables   337.18 20.4   -118.01 
7881CA-2017-11801712/3/201712/6/2017Second ClassLC-16870Lena CacioppoConsumerUnited StatesThorntonColorado80229WestOFF-AR-10003856Office SuppliesArtNewell 344   13.34 60.2   1.00 
7882CA-2017-11801712/3/201712/6/2017Second ClassLC-16870Lena CacioppoConsumerUnited StatesThorntonColorado80229WestTEC-AC-10002006TechnologyAccessoriesMemorex Micro Travel Drive 16 GB   76.75 60.2   10.55 
7883CA-2017-11801712/3/201712/6/2017Second ClassLC-16870Lena CacioppoConsumerUnited StatesThorntonColorado80229WestTEC-AC-10002006TechnologyAccessoriesMemorex Micro Travel Drive 16 GB   102.34 80.2   14.07 
7884CA-2017-11801712/3/201712/6/2017Second ClassLC-16870Lena CacioppoConsumerUnited StatesThorntonColorado80229WestOFF-PA-10002246Office SuppliesPaper"Wirebound Four 2-3/4 x 5 Forms per Page 400 Sets per Book"   10.32 20.2   3.74 
7885CA-2017-11801712/3/201712/6/2017Second ClassLC-16870Lena CacioppoConsumerUnited StatesThorntonColorado80229WestOFF-SU-10004782Office SuppliesSupplies"Elite 5"" Scissors"   47.32 70.2   5.92 
7886CA-2017-11801712/3/201712/6/2017Second ClassLC-16870Lena CacioppoConsumerUnited StatesThorntonColorado80229WestFUR-FU-10004351FurnitureFurnishingsStaple-based wall hangings   23.38 30.2   7.01 
7887CA-2017-11801712/3/201712/6/2017Second ClassLC-16870Lena CacioppoConsumerUnited StatesThorntonColorado80229WestFUR-FU-10004270FurnitureFurnishings"Eldon Image Series Desk Accessories Burgundy"   16.72 50.2   3.34 
7888CA-2017-11801712/3/201712/6/2017Second ClassLC-16870Lena CacioppoConsumerUnited StatesThorntonColorado80229WestFUR-FU-10004053FurnitureFurnishingsDAX Two-Tone Silver Metal Document Frame   16.19 10.2   4.66 
7889CA-2016-1131178/16/20168/22/2016Standard ClassJP-15520Jeremy PistekConsumerUnited StatesDavisCalifornia95616WestOFF-PA-10000019Office SuppliesPaperXerox 1931   32.40 50   15.55 
7890CA-2016-14868412/25/201612/29/2016Standard ClassTS-21655Trudy SchmidtConsumerUnited StatesFayettevilleArkansas72701SouthOFF-AR-10003811Office SuppliesArtNewell 327   19.89 90   5.37 
7891CA-2016-14868412/25/201612/29/2016Standard ClassTS-21655Trudy SchmidtConsumerUnited StatesFayettevilleArkansas72701SouthTEC-AC-10001838TechnologyAccessoriesRazer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset   399.98 20   171.99 
7892CA-2016-14868412/25/201612/29/2016Standard ClassTS-21655Trudy SchmidtConsumerUnited StatesFayettevilleArkansas72701SouthFUR-FU-10003553FurnitureFurnishings"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock"   343.85 50   137.54 
7893CA-2016-14868412/25/201612/29/2016Standard ClassTS-21655Trudy SchmidtConsumerUnited StatesFayettevilleArkansas72701SouthOFF-PA-10003302Office SuppliesPaperXerox 1906   106.32 30   49.97 
7894CA-2017-1253677/23/20177/30/2017Standard ClassNM-18445Nathan MautzHome OfficeUnited StatesNew York CityNew York10011EastOFF-BI-10002412Office SuppliesBindersWilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders   13.92 30.2   4.35 
7895CA-2017-1247446/21/20176/25/2017Standard ClassEH-14125Eugene HildebrandHome OfficeUnited StatesWheelingWest Virginia26003EastOFF-BI-10002852Office SuppliesBindersIbico Standard Transparent Covers   82.40 50   40.38 
7896CA-2017-1247446/21/20176/25/2017Standard ClassEH-14125Eugene HildebrandHome OfficeUnited StatesWheelingWest Virginia26003EastOFF-BI-10000145Office SuppliesBindersZipper Ring Binder Pockets   6.24 20   3.06 
7897CA-2017-1247446/21/20176/25/2017Standard ClassEH-14125Eugene HildebrandHome OfficeUnited StatesWheelingWest Virginia26003EastOFF-PA-10001970Office SuppliesPaperXerox 1908   447.84 80   219.44 
7898CA-2017-1283638/13/20178/18/2017Standard ClassDC-12850Dan CampbellConsumerUnited StatesMemphisTennessee38109SouthOFF-AP-10001563Office SuppliesAppliancesBelkin Premiere Surge Master II 8-outlet surge protector   272.05 70.2   30.61 
7899CA-2017-1283638/13/20178/18/2017Standard ClassDC-12850Dan CampbellConsumerUnited StatesMemphisTennessee38109SouthOFF-BI-10001359Office SuppliesBindersGBC DocuBind TL300 Electric Binding System"   1614.58 "60.7"   -1237.85 "
7900CA-2017-1283638/13/20178/18/2017Standard ClassDC-12850Dan CampbellConsumerUnited StatesMemphisTennessee38109SouthOFF-FA-10003495Office SuppliesFastenersStaples   24.32 50.2   9.12 
7901CA-2017-1283638/13/20178/18/2017Standard ClassDC-12850Dan CampbellConsumerUnited StatesMemphisTennessee38109SouthTEC-AC-10003709TechnologyAccessoriesMaxell 4.7GB DVD-R 5/Pack   1.58 20.2   0.48 
7902CA-2017-1283638/13/20178/18/2017Standard ClassDC-12850Dan CampbellConsumerUnited StatesMemphisTennessee38109SouthFUR-FU-10003268FurnitureFurnishingsEldon Radial Chair Mat for Low to Medium Pile Carpets   31.98 10.2   -   
7903CA-2017-1283638/13/20178/18/2017Standard ClassDC-12850Dan CampbellConsumerUnited StatesMemphisTennessee38109SouthOFF-EN-10003845Office SuppliesEnvelopesColored Envelopes   14.76 50.2   4.80 
7904CA-2017-1283638/13/20178/18/2017Standard ClassDC-12850Dan CampbellConsumerUnited StatesMemphisTennessee38109SouthFUR-CH-10002073FurnitureChairsHon Olson Stacker Chairs   423.65 20.2   47.66 
7905CA-2015-12666911/7/201511/13/2015Standard ClassDO-13645Doug O'ConnellConsumerUnited StatesHoustonTexas77036CentralOFF-PA-10001357Office SuppliesPaperXerox 1886   76.64 20.2   26.82 
7906US-2015-11876610/15/201510/22/2015Standard ClassLS-16975Lindsay ShagiariHome OfficeUnited StatesDallasTexas75217CentralOFF-EN-10001415Office SuppliesEnvelopesStaple envelope   4.46 10.2   1.67 
7907US-2015-11876610/15/201510/22/2015Standard ClassLS-16975Lindsay ShagiariHome OfficeUnited StatesDallasTexas75217CentralOFF-BI-10002813Office SuppliesBindersAvery Reinforcements for Hole-Punch Pages   3.96 100.8   -6.93 
7908CA-2016-1125857/30/20168/2/2016First ClassRW-19630Rob WilliamsCorporateUnited StatesSan FranciscoCalifornia94122WestOFF-AP-10003849Office SuppliesAppliancesHoover Shoulder Vac Commercial Portable Vacuum   715.64 20   178.91 
7909CA-2016-14976212/3/201612/7/2016Standard ClassRD-19720Roger DemirConsumerUnited StatesMorgan HillCalifornia95037WestFUR-TA-10004147FurnitureTablesHon 4060 Series Tables   268.70 30.2   6.72 
7910CA-2016-14976212/3/201612/7/2016Standard ClassRD-19720Roger DemirConsumerUnited StatesMorgan HillCalifornia95037WestOFF-AR-10001662Office SuppliesArtRogers Handheld Barrel Pencil Sharpener   21.92 80   5.92 
7911CA-2016-14976212/3/201612/7/2016Standard ClassRD-19720Roger DemirConsumerUnited StatesMorgan HillCalifornia95037WestOFF-ST-10001558Office SuppliesStorageAcco Perma 4000 Stacking Storage Drawers   48.72 30   7.31 
7912CA-2016-14976212/3/201612/7/2016Standard ClassRD-19720Roger DemirConsumerUnited StatesMorgan HillCalifornia95037WestFUR-BO-10001337FurnitureBookcasesO'Sullivan Living Dimensions 2-Shelf Bookcases   205.67 20.15   -12.10 
7913CA-2016-1676054/28/20164/30/2016Second ClassRB-19570Rob BeeghlyConsumerUnited StatesSaint CharlesIllinois60174CentralFUR-FU-10001602FurnitureFurnishings"Eldon Delta Triangular Chair Mat 52"" x 58"" Clear"   30.34 20.6   -31.86 
7914US-2017-1056978/25/20178/27/2017First ClassJE-15715Joe ElijahConsumerUnited StatesClevelandOhio44105EastOFF-ST-10003996Office SuppliesStorage"Letter/Legal File Tote with Clear Snap-On Lid Black Granite"   25.70 20.2   1.93 
7915CA-2017-1653236/17/20176/21/2017Standard ClassSR-20740Steven RoelleHome OfficeUnited StatesNew York CityNew York10024EastTEC-MA-10003673TechnologyMachinesHewlett-Packard Desktjet 6988DT Refurbished Printer"   3404.50 "50"   1668.21 "
7916CA-2017-1653236/17/20176/21/2017Standard ClassSR-20740Steven RoelleHome OfficeUnited StatesNew York CityNew York10024EastTEC-AC-10004992TechnologyAccessoriesKingston Digital DataTraveler 64GB USB 2.0   101.34 30   8.11 
7917CA-2015-11089111/20/201511/24/2015Standard ClassPO-19195Phillina OberHome OfficeUnited StatesPhiladelphiaPennsylvania19140EastFUR-CH-10002880FurnitureChairs"Global High-Back Leather Tilter Burgundy"   344.37 40.3   -93.47 
7918CA-2017-1007839/4/20179/8/2017Second ClassJK-16120Julie KrizHome OfficeUnited StatesGarlandTexas75043CentralOFF-AR-10000380Office SuppliesArt"Hunt PowerHouse Electric Pencil Sharpener Blue"   30.38 10.2   3.80 
7919CA-2015-1525137/4/20157/8/2015Second ClassJP-16135Julie PrescottHome OfficeUnited StatesSan DiegoCalifornia92024WestOFF-BI-10002706Office SuppliesBindersAvery Premier Heavy-Duty Binder with Round Locking Rings   22.85 20.2   7.43 
7920CA-2017-1398229/15/20179/21/2017Standard ClassDp-13240Dean percerHome OfficeUnited StatesWaterburyConnecticut6708EastOFF-ST-10000943Office SuppliesStorageEldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black   38.62 20   10.81 
7921CA-2017-1398229/15/20179/21/2017Standard ClassDp-13240Dean percerHome OfficeUnited StatesWaterburyConnecticut6708EastTEC-AC-10001090TechnologyAccessoriesMicro Innovations Wireless Classic Keyboard with Mouse   59.98 20   10.80 
7922CA-2017-1077133/13/20173/17/2017Standard ClassJB-16000Joy Bell-ConsumerUnited StatesColumbiaMaryland21044EastOFF-BI-10002026Office SuppliesBindersAvery Arch Ring Binders   174.30 30   81.92 
7923CA-2017-1340969/24/20179/29/2017Standard ClassPP-18955Paul ProstHome OfficeUnited StatesHollywoodFlorida33021SouthTEC-PH-10000526TechnologyPhonesVtech CS6719   383.96 50.2   38.40 
7924CA-2017-1340969/24/20179/29/2017Standard ClassPP-18955Paul ProstHome OfficeUnited StatesHollywoodFlorida33021SouthOFF-BI-10004002Office SuppliesBindersWilson Jones International Size A4 Ring Binders   15.57 30.7   -11.42 
7925CA-2016-1258438/13/20168/16/2016First ClassRF-19840Roy FranzösischConsumerUnited StatesSpringfieldVirginia22153SouthOFF-BI-10002309Office SuppliesBindersAvery Heavy-Duty EZD  Binder With Locking Rings   22.32 40   10.71 
7926CA-2016-1258438/13/20168/16/2016First ClassRF-19840Roy FranzösischConsumerUnited StatesSpringfieldVirginia22153SouthOFF-LA-10003923Office SuppliesLabelsAlphabetical Labels for Top Tab Filing   103.60 70   51.80 
7927CA-2017-12040411/20/201711/24/2017Second ClassKH-16330Katharine HarmsCorporateUnited StatesNew York CityNew York10035EastTEC-AC-10003433TechnologyAccessoriesMaxell 4.7GB DVD+R 5/Pack   2.97 30   1.34 
7928CA-2017-12040411/20/201711/24/2017Second ClassKH-16330Katharine HarmsCorporateUnited StatesNew York CityNew York10035EastTEC-PH-10001363TechnologyPhonesApple iPhone 5S   569.99 10   171.00 
7929CA-2017-12040411/20/201711/24/2017Second ClassKH-16330Katharine HarmsCorporateUnited StatesNew York CityNew York10035EastFUR-FU-10000820FurnitureFurnishingsTensor Brushed Steel Torchiere Floor Lamp   50.97 30   9.17 
7930CA-2017-1675497/25/20177/27/2017First ClassEM-14200Evan MinnotteHome OfficeUnited StatesDallasTexas75217CentralFUR-TA-10004767FurnitureTablesSafco Drafting Table   298.12 60.3   -4.26 
7931CA-2016-1200823/25/20163/27/2016Second ClassDK-12835Damala KotsonisCorporateUnited StatesNew York CityNew York10024EastOFF-AR-10001955Office SuppliesArtNewell 319   59.52 30   17.86 
7932US-2016-1680957/15/20167/20/2016Standard ClassMC-17425Mark CousinsCorporateUnited StatesPortlandOregon97206WestFUR-CH-10004886FurnitureChairsBevis Steel Folding Chairs   230.28 30.2   23.03 
7933US-2016-1680957/15/20167/20/2016Standard ClassMC-17425Mark CousinsCorporateUnited StatesPortlandOregon97206WestOFF-PA-10003641Office SuppliesPaperXerox 1909   105.52 50.2   34.29 
7934CA-2017-1660938/17/20178/24/2017Standard ClassRW-19540Rick WilsonCorporateUnited StatesBrentwoodCalifornia94513WestOFF-EN-10003134Office SuppliesEnvelopesStaple envelope   23.36 20   11.68 
7935CA-2017-1660938/17/20178/24/2017Standard ClassRW-19540Rick WilsonCorporateUnited StatesBrentwoodCalifornia94513WestTEC-PH-10002564TechnologyPhonesOtterBox Defender Series Case - Samsung Galaxy S4   71.98 30.2   9.00 
7936CA-2017-1660938/17/20178/24/2017Standard ClassRW-19540Rick WilsonCorporateUnited StatesBrentwoodCalifornia94513WestOFF-PA-10003893Office SuppliesPaperXerox 1962   8.56 20   3.85 
7937CA-2017-1660938/17/20178/24/2017Standard ClassRW-19540Rick WilsonCorporateUnited StatesBrentwoodCalifornia94513WestOFF-BI-10000174Office SuppliesBinders"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders Clear"   13.92 30.2   4.87 
7938CA-2017-1660938/17/20178/24/2017Standard ClassRW-19540Rick WilsonCorporateUnited StatesBrentwoodCalifornia94513WestOFF-AP-10001058Office SuppliesAppliancesSanyo 2.5 Cubic Foot Mid-Size Office Refrigerators"   2518.29 "90   654.76 
7939CA-2017-1660938/17/20178/24/2017Standard ClassRW-19540Rick WilsonCorporateUnited StatesBrentwoodCalifornia94513WestOFF-ST-10001496Office SuppliesStorageStandard Rollaway File with Lock   540.57 30   140.55 
7940CA-2017-1660938/17/20178/24/2017Standard ClassRW-19540Rick WilsonCorporateUnited StatesBrentwoodCalifornia94513WestOFF-BI-10004230Office SuppliesBindersGBC Recycled Grain Textured Covers   221.06 80.2   77.37 
7941CA-2016-14632512/14/201612/17/2016First ClassDS-13180David SmithCorporateUnited StatesSan DiegoCalifornia92037WestFUR-CH-10001146FurnitureChairs"Global Task Chair Black"   81.42 20.2   -9.16 
7942CA-2016-14632512/14/201612/17/2016First ClassDS-13180David SmithCorporateUnited StatesSan DiegoCalifornia92037WestOFF-ST-10001590Office SuppliesStorage"Tenex Personal Project File with Scoop Front Design Black"   134.80 100   35.05 
7943CA-2017-13419412/25/20171/1/2018Standard ClassGA-14725Guy ArmstrongConsumerUnited StatesDallasTexas75081CentralOFF-BI-10003684Office SuppliesBindersWilson Jones Legal Size Ring Binders   39.58 90.8   -59.37 
7944CA-2017-13419412/25/20171/1/2018Standard ClassGA-14725Guy ArmstrongConsumerUnited StatesDallasTexas75081CentralOFF-SU-10000946Office SuppliesSuppliesStaple remover   44.69 70.2   5.03 
7945CA-2017-13419412/25/20171/1/2018Standard ClassGA-14725Guy ArmstrongConsumerUnited StatesDallasTexas75081CentralOFF-AR-10001615Office SuppliesArtNewell 34   31.74 20.2   2.38 
7946CA-2017-13419412/25/20171/1/2018Standard ClassGA-14725Guy ArmstrongConsumerUnited StatesDallasTexas75081CentralOFF-BI-10001597Office SuppliesBinders"Wilson Jones Ledger-Size Piano-Hinge Binder 2"" Blue"   40.98 50.8   -65.57 
7947CA-2017-13419412/25/20171/1/2018Standard ClassGA-14725Guy ArmstrongConsumerUnited StatesDallasTexas75081CentralOFF-BI-10001116Office SuppliesBinders"Wilson Jones 1"" Hanging DublLock Ring Binders"   3.17 30.8   -5.07 
7948CA-2014-1310093/1/20143/5/2014Standard ClassSC-20380Shahid CollisterConsumerUnited StatesEl PasoTexas79907CentralOFF-FA-10004395Office SuppliesFastenersPlymouth Boxed Rubber Bands by Plymouth   18.84 50.2   -3.53 
7949CA-2014-1310093/1/20143/5/2014Standard ClassSC-20380Shahid CollisterConsumerUnited StatesEl PasoTexas79907CentralFUR-CH-10001270FurnitureChairsHarbour Creations Steel Folding Chair   362.25 60.3   -   
7950CA-2014-1310093/1/20143/5/2014Standard ClassSC-20380Shahid CollisterConsumerUnited StatesEl PasoTexas79907CentralFUR-FU-10001095FurnitureFurnishingsDAX Black Cherry Wood-Tone Poster Frame   63.55 60.6   -34.95 
7951CA-2014-1310093/1/20143/5/2014Standard ClassSC-20380Shahid CollisterConsumerUnited StatesEl PasoTexas79907CentralOFF-ST-10001469Office SuppliesStorageFellowes Bankers Box Recycled Super Stor/Drawer   129.55 30.2   -22.67 
7952CA-2015-14581411/19/201511/24/2015Standard ClassKD-16345Katherine DucichConsumerUnited StatesNew York CityNew York10035EastOFF-BI-10003196Office SuppliesBindersAccohide Poly Flexible Ring Binders   5.98 20.2   2.24 
7953CA-2015-14581411/19/201511/24/2015Standard ClassKD-16345Katherine DucichConsumerUnited StatesNew York CityNew York10035EastTEC-PH-10002200TechnologyPhonesAastra 6757i CT Wireless VoIP phone   861.76 40   249.91 
7954CA-2014-1383594/1/20144/6/2014Standard ClassKH-16330Katharine HarmsCorporateUnited StatesRevereMassachusetts2151EastOFF-ST-10000636Office SuppliesStorageRogers Profile Extra Capacity Storage Tub   66.96 40   2.68 
7955CA-2014-1383594/1/20144/6/2014Standard ClassKH-16330Katharine HarmsCorporateUnited StatesRevereMassachusetts2151EastOFF-BI-10000145Office SuppliesBindersZipper Ring Binder Pockets   6.24 20   3.06 
7956CA-2017-13180710/5/201710/10/2017Standard ClassGG-14650Greg GuthrieCorporateUnited StatesChicoCalifornia95928WestFUR-CH-10001190FurnitureChairsGlobal Deluxe High-Back Office Chair in Storm   435.17 40.2   -59.84 
7957CA-2017-13180710/5/201710/10/2017Standard ClassGG-14650Greg GuthrieCorporateUnited StatesChicoCalifornia95928WestOFF-FA-10002780Office SuppliesFastenersStaples   14.90 50   6.85 
7958CA-2017-13180710/5/201710/10/2017Standard ClassGG-14650Greg GuthrieCorporateUnited StatesChicoCalifornia95928WestOFF-AP-10004052Office SuppliesAppliances"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs 2/Pk"   15.80 40   4.11 
7959CA-2017-13180710/5/201710/10/2017Standard ClassGG-14650Greg GuthrieCorporateUnited StatesChicoCalifornia95928WestFUR-FU-10004666FurnitureFurnishingsDAX Clear Channel Poster Frame   72.90 50   26.97 
7960CA-2017-13180710/5/201710/10/2017Standard ClassGG-14650Greg GuthrieCorporateUnited StatesChicoCalifornia95928WestFUR-TA-10004086FurnitureTablesKI Adjustable-Height Table   206.35 30.2   5.16 
7961CA-2017-13180710/5/201710/10/2017Standard ClassGG-14650Greg GuthrieCorporateUnited StatesChicoCalifornia95928WestTEC-PH-10000702TechnologyPhones"Square Credit Card Reader 4 1/2"" x 4 1/2"" x 1"" White"   7.99 10.2   2.70 
7962CA-2017-10486411/18/201711/23/2017Second ClassJS-15685Jim SinkCorporateUnited StatesMiramarFlorida33023SouthOFF-ST-10002301Office SuppliesStorageTennsco Commercial Shelving   81.36 50.2   -19.32 
7963CA-2017-10486411/18/201711/23/2017Second ClassJS-15685Jim SinkCorporateUnited StatesMiramarFlorida33023SouthOFF-BI-10001636Office SuppliesBindersIbico Plastic and Wire Spiral Binding Combs   20.23 80.7   -16.19 
7964CA-2017-10486411/18/201711/23/2017Second ClassJS-15685Jim SinkCorporateUnited StatesMiramarFlorida33023SouthOFF-AP-10002684Office SuppliesAppliances"Acco 7-Outlet Masterpiece Power Center Wihtout Fax/Phone Line Protection"   389.06 40.2   48.63 
7965CA-2017-10486411/18/201711/23/2017Second ClassJS-15685Jim SinkCorporateUnited StatesMiramarFlorida33023SouthOFF-PA-10004609Office SuppliesPaperXerox 221   20.74 40.2   7.26 
7966CA-2017-10486411/18/201711/23/2017Second ClassJS-15685Jim SinkCorporateUnited StatesMiramarFlorida33023SouthOFF-PA-10003309Office SuppliesPaperXerox 211   41.47 80.2   14.52 
7967CA-2015-1382193/23/20153/30/2015Standard ClassBP-11095Bart PistoleCorporateUnited StatesLos AngelesCalifornia90049WestOFF-PA-10000380Office SuppliesPaper"REDIFORM Incoming/Outgoing Call Register 11"" X 8 1/2"" 100 Messages"   33.36 40   16.68 
7968CA-2016-15770710/10/201610/12/2016First ClassCC-12610Corey CatlettCorporateUnited StatesDenverColorado80219WestFUR-BO-10001567FurnitureBookcases"Bush Westfield Collection Bookcases Dark Cherry Finish Fully Assembled"   90.88 30.7   -190.85 
7969CA-2016-15770710/10/201610/12/2016First ClassCC-12610Corey CatlettCorporateUnited StatesDenverColorado80219WestTEC-PH-10002583TechnologyPhonesiOttie HLCRIO102 Car Mount   15.99 10.2   -3.00 
7970CA-2016-15770710/10/201610/12/2016First ClassCC-12610Corey CatlettCorporateUnited StatesDenverColorado80219WestFUR-CH-10004853FurnitureChairs"Global Manager's Adjustable Task Chair Storm"   120.78 10.2   13.59 
7971US-2015-1267538/16/20158/20/2015Standard ClassSP-20860Sung PakCorporateUnited StatesPhiladelphiaPennsylvania19134EastTEC-PH-10003580TechnologyPhonesCisco IP Phone 7961G-GE VoIP phone   519.79 40.4   -112.62 
7972US-2015-1267538/16/20158/20/2015Standard ClassSP-20860Sung PakCorporateUnited StatesPhiladelphiaPennsylvania19134EastTEC-AC-10004227TechnologyAccessoriesSanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card   31.18 30.2   -5.46 
7973US-2015-1267538/16/20158/20/2015Standard ClassSP-20860Sung PakCorporateUnited StatesPhiladelphiaPennsylvania19134EastOFF-PA-10002787Office SuppliesPaperXerox 227   10.37 20.2   3.63 
7974US-2015-1267538/16/20158/20/2015Standard ClassSP-20860Sung PakCorporateUnited StatesPhiladelphiaPennsylvania19134EastOFF-BI-10003981Office SuppliesBinders"Avery Durable Plastic 1"" Binders"   2.72 20.7   -1.91 
7975US-2015-1267538/16/20158/20/2015Standard ClassSP-20860Sung PakCorporateUnited StatesPhiladelphiaPennsylvania19134EastFUR-FU-10001488FurnitureFurnishings"Tenex 46"" x 60"" Computer Anti-Static Chairmat Rectangular Shaped"   254.35 30.2   -   
7976US-2015-1267538/16/20158/20/2015Standard ClassSP-20860Sung PakCorporateUnited StatesPhiladelphiaPennsylvania19134EastOFF-BI-10003727Office SuppliesBindersAvery Durable Slant Ring Binders With Label Holder   3.76 30.7   -2.76 
7977US-2015-1267538/16/20158/20/2015Standard ClassSP-20860Sung PakCorporateUnited StatesPhiladelphiaPennsylvania19134EastOFF-PA-10000130Office SuppliesPaperXerox 199   10.27 30.2   3.21 
7978CA-2014-1660515/31/20146/5/2014Standard ClassJK-15625Jim KarlssonConsumerUnited StatesJacksonMississippi39212SouthTEC-PH-10002680TechnologyPhonesSamsung Galaxy Note 3   659.97 30   197.99 
7979CA-2014-1660515/31/20146/5/2014Standard ClassJK-15625Jim KarlssonConsumerUnited StatesJacksonMississippi39212SouthTEC-PH-10002538TechnologyPhonesGrandstream GXP1160 VoIP phone   113.73 30   32.98 
7980CA-2015-1130408/27/20158/31/2015Standard ClassCC-12100Chad CunninghamHome OfficeUnited StatesLos AngelesCalifornia90045WestOFF-BI-10001249Office SuppliesBindersAvery Heavy-Duty EZD View Binder with Locking Rings   5.10 10.2   1.66 
7981CA-2014-1038001/3/20141/7/2014Standard ClassDP-13000Darren PowersConsumerUnited StatesHoustonTexas77095CentralOFF-PA-10000174Office SuppliesPaper"Message Book Wirebound Four 5 1/2"" X 4"" Forms/Pg. 200 Dupl. Sets/Book"   16.45 20.2   5.55 
